surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,dominant_membership,membership_entropy
20,106,20:106,And He will leave the earth a level plain;,0.0003292705,6.750467e-13,3.7735422e-08,0.0,1.2054565e-09,2.849969e-11,0.91539294,0.084275566,6,0.2920327898152031
20,107,20:107,"You will not see therein a depression or an elevation.""",0.4835795,2.2023694e-11,5.868456e-09,0.0,4.8285554e-14,4.7033393e-12,0.00015515591,0.51626223,7,0.6940224729236225
20,108,20:108,"That Day, everyone will follow [the call of] the Caller [with] no deviation therefrom, and [all] voices will be stilled before the Most Merciful, so you will not hear except a whisper [of footsteps].",6.0841683e-09,1.7574567e-11,2.8139164e-06,0.0,1.3203174e-11,8.416859e-09,0.93731904,0.062677756,6,0.23431199459160656
20,109,20:109,"That Day, no intercession will benefit except [that of] one to whom the Most Merciful has given permission and has accepted his word.",7.413129e-10,2.87842e-11,1.9548477e-05,0.0,1.3242091e-07,1.011077e-09,0.93565065,0.06433151,6,0.23895385870252847
20,110,20:110,"Allah knows what is [presently] before them and what will be after them, but they do not encompass it in knowledge.",1.03796464e-23,1.4106693e-12,0.9698693,0.0,3.2929997e-08,9.4862715e-11,0.00055805204,0.029571095,2,0.13797167850040076
20,111,20:111,"And [all] faces will be humbled before the Ever-Living, the Sustainer of existence. And he will have failed who carries injustice.",4.3015703e-08,1.4924796e-10,5.258672e-06,0.0,1.8872921e-08,5.2839056e-07,0.5516419,0.44835162,6,0.687877802501894
20,112,20:112,But he who does of righteous deeds while he is a believer - he will neither fear injustice nor deprivation.,1.6516051e-14,5.3514436e-11,7.585965e-05,0.0,2.0547204e-05,3.8027116e-11,0.9971735,0.002728823,6,0.019874586840718026
20,113,20:113,And thus We have sent it down as an Arabic Qur'an and have diversified therein the warnings that perhaps they will avoid [sin] or it would cause them remembrance.,1.5064367e-17,1.2417539e-10,0.97166914,0.0,2.2020809e-06,4.239518e-09,0.004396592,0.02393005,2,0.14113623630237662
20,114,20:114,"So high [above all] is Allah, the Sovereign, the Truth. And, [O Muhammad], do not hasten with [recitation of] the Qur'an before its revelation is completed to you, and say, ""My Lord, increase me in knowledge.""",4.6633478e-23,4.944401e-06,0.9966334,0.0,5.30284e-09,8.264708e-10,0.00307919,0.00028115264,2,0.023527546376855554
20,115,20:115,"And We had already taken a promise from Adam before, but he forgot; and We found not in him determination.",1.980704e-08,1.6425145e-13,2.271772e-08,0.0,5.0358803e-08,4.6426587e-05,0.0033342026,0.9966183,7,0.022857526598067713
20,116,20:116,"And [mention] when We said to the angels, ""Prostrate to Adam,"" and they prostrated, except Iblees; he refused.",4.8509463e-08,5.404231e-10,0.00013728655,0.0,2.4721936e-07,0.0005673376,0.16456479,0.8347284,7,0.45320795381062484
20,117,20:117,"So We said, ""O Adam, indeed this is an enemy to you and to your wife. Then let him not remove you from Paradise so you would suffer.",2.308086e-14,3.309565e-05,0.023802228,0.0,1.2694496e-06,4.7008223e-07,0.5285292,0.44763047,6,0.7861577726065636
20,118,20:118,"Indeed, it is [promised] for you not to be hungry therein or be unclothed.",8.59268e-05,1.0879502e-11,5.8395397e-08,0.0,0.0001876642,1.9835555e-07,0.0025195545,0.9972039,7,0.02028719292392186
20,119,20:119,"And indeed, you will not be thirsty therein or be hot from the sun.""",0.12613384,1.2422157e-14,4.411665e-09,0.0,3.418391e-11,3.2093847e-10,0.00015528144,0.873714,7,0.3804642133880617
20,120,20:120,"Then Satan whispered to him; he said, ""O Adam, shall I direct you to the tree of eternity and possession that will not deteriorate?""",1.0090711e-06,5.3947147e-10,2.7110634e-08,0.0,2.5995176e-08,3.4628156e-05,0.12123419,0.87872785,7,0.3697804219624497
20,121,20:121,"And Adam and his wife ate of it, and their private parts became apparent to them, and they began to fasten over themselves from the leaves of Paradise. And Adam disobeyed his Lord and erred.",0.0054660556,5.907661e-13,2.6746263e-09,0.0,4.8639963e-06,0.00017505443,0.0055975155,0.98875684,7,0.07025287688897872
20,122,20:122,Then his Lord chose him and turned to him in forgiveness and guided [him].,2.5562625e-13,9.265376e-14,1.4682065e-06,0.0,4.8600145e-11,6.7022745e-07,0.99501896,0.0049803383,6,0.03140489982195885
20,123,20:123,"[Allah] said, ""Descend from Paradise - all, [your descendants] being enemies to one another. And if there should come to you guidance from Me - then whoever follows My guidance will neither go astray [in the world] nor suffer [in the Hereafter].",5.450259e-23,1.4815382e-09,0.9937786,0.0,2.917401e-09,2.5350191e-10,0.0034823183,0.0027378944,2,0.04206736045472281
20,124,20:124,"And whoever turns away from My remembrance - indeed, he will have a depressed life, and We will gather him on the Day of Resurrection blind.""",1.3252026e-10,6.116598e-12,6.89617e-06,0.0,3.875812e-08,5.2469645e-08,0.4799041,0.52008903,7,0.692425157137947
20,125,20:125,"He will say, ""My Lord, why have you raised me blind while I was [once] seeing?""",1.1306125e-10,6.5574046e-10,2.7379127e-05,0.0,2.3981208e-11,2.1679243e-06,0.26149926,0.73846847,7,0.5749576771050503
20,126,20:126,"[Allah] will say, ""Thus did Our signs come to you, and you forgot them; and thus will you this Day be forgotten.""",1.1727794e-18,6.8032924e-10,0.6152836,0.0,4.4717613e-10,3.7295184e-10,0.0028698358,0.38184303,2,0.6832423410455857
20,127,20:127,And thus do We recompense he who transgressed and did not believe in the signs of his Lord. And the punishment of the Hereafter is more severe and more enduring.,3.2390405e-16,1.7712127e-12,3.9725615e-05,0.0,6.579928e-11,4.640312e-09,0.9934829,0.006477695,6,0.03954211512229454
20,128,20:128,"Then, has it not become clear to them how many generations We destroyed before them as they walk among their dwellings? Indeed in that are signs for those of intelligence.",6.362634e-12,3.3352177e-12,8.999969e-05,0.0,1.0938022e-09,6.419831e-12,0.0010099468,0.99890196,7,0.008902336471759817
20,129,20:129,"And if not for a word that preceded from your Lord, punishment would have been an obligation [due immediately], and [if not for] a specified term [decreed].",1.4186233e-05,7.2804904e-09,1.214384e-07,0.0,1.2104158e-07,1.5045147e-07,0.38882798,0.6111572,7,0.6683931993899939
20,130,20:130,"So be patient over what they say and exalt [Allah] with praise of your Lord before the rising of the sun and before its setting; and during periods of the night [exalt Him] and at the ends of the day, that you may be satisfied.",1.0545893e-20,1.1091093e-08,0.906511,0.0,1.3575279e-05,4.8400884e-11,0.00015090522,0.093327254,2,0.3117950414338971
20,131,20:131,"And do not extend your eyes toward that by which We have given enjoyment to [some] categories of them, [its being but] the splendor of worldly life by which We test them. And the provision of your Lord is better and more enduring.",1.4448211e-06,1.325659e-08,8.361373e-08,0.0,8.377911e-08,1.0927143e-08,0.74538547,0.25461084,6,0.5673694107927342
20,132,20:132,"And enjoin prayer upon your family [and people] and be steadfast therein. We ask you not for provision; We provide for you, and the [best] outcome is for [those of] righteousness.",1.0334352e-11,0.0013420514,1.2817508e-06,0.0,0.004494643,3.2676584e-09,0.8515167,0.14264296,6,0.44784005832174484
20,133,20:133,"And they say, ""Why does he not bring us a sign from his Lord?"" Has there not come to them evidence of what was in the former scriptures?",1.1364737e-14,1.3227712e-13,0.0026317823,0.0,9.303137e-13,1.1399556e-07,0.008505031,0.98886245,7,0.0672544574650669
20,134,20:134,"And if We had destroyed them with a punishment before him, they would have said, ""Our Lord, why did You not send to us a messenger so we could have followed Your verses before we were humiliated and disgraced?""",1.9639854e-16,2.7338117e-12,0.051059,0.0,1.7500099e-12,9.0854126e-05,0.86078215,0.088067375,6,0.4957507924041026
20,135,20:135,"Say, ""Each [of us] is waiting; so wait. For you will know who are the companions of the sound path and who is guided.""",5.547037e-16,0.9998856,1.03432325e-10,0.0,1.7448228e-13,9.9884044e-17,1.0592461e-05,0.00010522752,1,0.0011995372270297423
21,1,21:1,"[The time of] their account has approached for the people, while they are in heedlessness turning away.",7.231757e-06,8.9493327e-13,2.1523643e-08,0.0,1.8197488e-06,4.8888595e-09,0.008663915,0.9913251,7,0.0498886787894589
21,2,21:2,No mention comes to them anew from their Lord except that they listen to it while they are at play,1.6231502e-12,1.9686776e-12,0.019725366,0.0,3.6277465e-09,4.841022e-07,0.30671185,0.67355895,7,0.7061091461503529
21,3,21:3,"With their hearts distracted. And those who do wrong conceal their private conversation, [saying], ""Is this [Prophet] except a human being like you? So would you approach magic while you are aware [of it]?""",1.0005653e-14,0.00015790256,0.43248022,0.0,2.296415e-06,1.7251001e-06,0.023207253,0.5441512,7,0.7824148673321538
21,4,21:4,"The Prophet said, ""My Lord knows whatever is said throughout the heaven and earth, and He is the Hearing, the Knowing.""",1.2845986e-15,1.5374397e-15,0.008669205,0.0,2.2380442e-09,8.2635815e-08,0.0399669,0.95136434,7,0.2172774563792503
21,5,21:5,"But they say, ""[The revelation is but] a mixture of false dreams; rather, he has invented it; rather, he is a poet. So let him bring us a sign just as the previous [messengers] were sent [with miracles].""",3.7329628e-10,4.917038e-12,0.001767286,0.0,4.622726e-12,2.940231e-06,0.5479422,0.45028508,6,0.700144055822009
21,6,21:6,"Not a [single] city which We destroyed believed before them, so will they believe?",1.6708858e-10,1.0003004e-17,0.0016222231,0.0,2.7821567e-10,9.771185e-08,0.00632846,0.99205136,7,0.05037872555762886
21,7,21:7,"And We sent not before you, [O Muhammad], except men to whom We revealed [the message], so ask the people of the message if you do not know.",8.594802e-22,2.7989581e-15,0.9931495,0.0,1.5634866e-08,4.9653014e-08,0.0021514096,0.004698967,2,0.04522964738994398
21,8,21:8,"And We did not make the prophets forms not eating food, nor were they immortal [on earth].",1.160357e-07,9.81558e-13,0.00025434734,0.0,2.4742372e-10,1.9603651e-06,2.1993199e-05,0.99972534,7,0.002643299580256628
21,9,21:9,"Then We fulfilled for them the promise, and We saved them and whom We willed and destroyed the transgressors.",1.0868563e-09,1.5706567e-12,1.3558511e-05,0.0,6.8496746e-09,6.1593986e-05,0.15660648,0.84331876,7,0.43481085482952386
21,10,21:10,We have certainly sent down to you a Book in which is your mention. Then will you not reason?,4.1965043e-11,4.9173615e-10,0.09612866,0.0,3.1130821e-06,5.959444e-07,0.03172019,0.8721457,7,0.45395641385600183
21,11,21:11,And how many a city which was unjust have We shattered and produced after it another people.,7.398478e-07,2.5294392e-15,7.321382e-07,0.0,9.165463e-08,4.236529e-08,0.00014038682,0.9998551,7,0.0014132671948952752
21,12,21:12,"And when its inhabitants perceived Our punishment, at once they fled from it.",0.0014044526,8.973986e-12,4.900212e-09,0.0,5.1441e-10,1.2970279e-06,0.015027118,0.98356557,7,0.08862324357433511
21,13,21:13,"[Some angels said], ""Do not flee but return to where you were given luxury and to your homes - perhaps you will be questioned.""",4.183642e-09,8.4249314e-07,4.572161e-06,0.0,0.004999964,3.4074614e-07,0.08477212,0.91022563,7,0.3213825927367477
21,14,21:14,"They said, ""O woe to us! Indeed, we were wrongdoers.""",1.3205586e-12,1.4979374e-11,7.851462e-07,0.0,1.1959883e-10,9.8646005e-06,0.69692576,0.30306455,6,0.6135695090938976
21,15,21:15,"And that declaration of theirs did not cease until We made them [as] a harvest [mowed down], extinguished [like a fire].",0.5538516,1.2996502e-10,4.2652042e-13,0.0,5.9583755e-07,5.237103e-09,0.00036818633,0.4457799,0,0.6903267190503337
21,16,21:16,And We did not create the heaven and earth and that between them in play.,5.074697e-09,5.939995e-14,6.7638405e-07,0.0,7.3680206e-10,1.1509658e-09,0.00062716193,0.9993746,7,0.005259805444031985
21,17,21:17,"Had We intended to take a diversion, We could have taken it from [what is] with Us - if [indeed] We were to do so.",0.0010551497,4.0987043e-08,4.765118e-13,0.0,6.5453655e-08,6.332394e-11,1.3036307e-05,0.9989325,7,0.00844743279733113
21,18,21:18,"Rather, We dash the truth upon falsehood, and it destroys it, and thereupon it departs. And for you is destruction from that which you describe.",8.225688e-07,4.4755502e-10,0.00028752588,0.0,4.823799e-09,3.6654277e-10,0.05875757,0.9409552,7,0.22616110827133792
21,19,21:19,"To Him belongs whoever is in the heavens and the earth. And those near Him are not prevented by arrogance from His worship, nor do they tire.",1.134022e-15,1.4517565e-11,0.00071837846,0.0,1.7422166e-12,6.3185474e-10,0.9970175,0.002265616,6,0.021975446350067936
21,20,21:20,They exalt [Him] night and day [and] do not slacken.,0.0003935894,6.239046e-12,9.899681e-09,0.0,3.090245e-07,1.6361945e-10,0.00064624136,0.99896294,7,0.00887337705659601
21,21,21:21,Or have men taken for themselves gods from the earth who resurrect [the dead]?,8.113117e-09,6.071348e-16,3.050483e-06,0.0,8.9078944e-10,4.605576e-07,5.2836287e-05,0.9999466,7,0.0006193840509190384
21,22,21:22,"Had there been within the heavens and earth gods besides Allah, they both would have been ruined. So exalted is Allah, Lord of the Throne, above what they describe.",7.670289e-21,2.579097e-11,0.98098,0.0,4.4375714e-10,5.6058568e-08,0.004844911,0.014173219,2,0.10498836766903419
21,23,21:23,"He is not questioned about what He does, but they will be questioned.",1.08263086e-10,1.189573e-17,2.142798e-06,0.0,4.888498e-12,8.6897635e-11,6.707167e-05,0.99993134,7,0.0007411795604586867
21,24,21:24,"Or have they taken gods besides Him? Say, [O Muhammad], ""Produce your proof. This [Qur'an] is the message for those with me and the message of those before me."" But most of them do not know the truth, so they are turning away.",7.94439e-26,1.6275595e-11,0.99905443,0.0,2.1564715e-10,4.739571e-07,3.7842583e-05,0.000910568,2,0.0077126330019256515
21,25,21:25,"And We sent not before you any messenger except that We revealed to him that, ""There is no deity except Me, so worship Me.""",2.6680206e-18,6.463633e-08,0.28203928,0.0,2.1556654e-10,0.0028457001,0.48557958,0.22953258,6,1.0622560753500587
21,26,21:26,"And they say, ""The Most Merciful has taken a son."" Exalted is He! Rather, they are [but] honored servants.",1.6966178e-08,1.2268335e-09,1.6160679e-07,0.0,1.3344729e-07,2.440783e-07,0.8124424,0.18755355,6,0.4826679574309452
21,27,21:27,"They cannot precede Him in word, and they act by His command.",6.2766144e-14,2.7254295e-12,0.012937099,0.0,2.393405e-11,3.4710793e-06,0.11023014,0.8768326,7,0.4146176928401395
21,28,21:28,"He knows what is [presently] before them and what will be after them, and they cannot intercede except on behalf of one whom He approves. And they, from fear of Him, are apprehensive.",4.5231766e-11,3.856925e-12,2.5801872e-05,0.0,1.9510442e-09,2.4736734e-08,0.186687,0.8132858,7,0.4816778854438
21,29,21:29,"And whoever of them should say, ""Indeed, I am a god besides Him""- that one We would recompense with Hell. Thus do We recompense the wrongdoers.",4.0973744e-16,5.8421634e-10,0.0033789917,0.0,5.378751e-09,1.1126181e-08,0.9677185,0.0289057,6,0.1534157610437486
21,30,21:30,"Have those who disbelieved not considered that the heavens and the earth were a joined entity, and We separated them and made from water every living thing? Then will they not believe?",1.018374e-08,4.021633e-10,0.0010067618,0.0,1.9803656e-14,4.704656e-09,0.11455651,0.8844381,7,0.3637675010537574
21,31,21:31,"And We placed within the earth firmly set mountains, lest it should shift with them, and We made therein [mountain] passes [as] roads that they might be guided.",0.94751805,6.7996167e-15,7.8743116e-16,0.0,4.8219546e-11,8.702946e-08,6.019609e-05,0.05242339,0,0.20623167499312192
21,32,21:32,"And We made the sky a protected ceiling, but they, from its signs, are turning away.",7.473884e-05,7.235157e-12,6.122026e-08,0.0,1.9451818e-08,2.1725795e-11,2.8320954e-05,0.9998931,7,0.0011149346587990012
21,33,21:33,And it is He who created the night and the day and the sun and the moon; all [heavenly bodies] in an orbit are swimming.,0.18413234,2.7796925e-12,2.6244068e-08,0.0,1.7616536e-09,8.892326e-07,0.033134732,0.78273225,7,0.6162207771937203
21,34,21:34,And We did not grant to any man before you eternity [on earth]; so if you die - would they be eternal?,7.639557e-09,6.404875e-15,8.095072e-07,0.0,5.93901e-10,2.6738485e-11,0.02514822,0.9748546,7,0.11745818738044693
21,35,21:35,Every soul will taste death. And We test you with evil and with good as trial; and to Us you will be returned.,1.0421919e-12,1.10687605e-11,6.1491596e-06,0.0,1.9260339e-10,4.9999843e-10,0.9868013,0.0131917065,6,0.070280893777048
21,36,21:36,"And when those who disbelieve see you, [O Muhammad], they take you not except in ridicule, [saying], ""Is this the one who insults your gods?"" And they are, at the mention of the Most Merciful, disbelievers.",2.0732835e-30,5.6086073e-11,0.99967194,0.0,8.440327e-10,7.723336e-08,0.00021459085,0.00011506746,2,0.003185556033669217
21,37,21:37,"Man was created of haste. I will show you My signs, so do not impatiently urge Me.",7.8668717e-07,1.8730953e-11,3.8372388e-08,0.0,6.048805e-10,1.364512e-11,0.00055032736,0.9994508,7,0.004690977813023369
21,38,21:38,"And they say, ""When is this promise, if you should be truthful?""",1.1952364e-09,9.0619906e-10,2.0930392e-07,0.0,6.5311775e-07,2.4000609e-11,0.0014076602,0.9985896,7,0.010664446452198433
21,39,21:39,If those who disbelieved but knew the time when they will not avert the Fire from their faces or from their backs and they will not be aided...,5.946797e-14,9.1241806e-11,0.040095173,0.0,7.294486e-13,5.042916e-08,0.69275904,0.26714557,6,0.7358820043158657
21,40,21:40,"Rather, it will come to them unexpectedly and bewilder them, and they will not be able to repel it, nor will they be reprieved.",2.2180293e-08,1.3273983e-10,0.00012397413,0.0,2.2593323e-11,1.3666178e-09,0.7031049,0.2967677,6,0.6092988069775966
21,41,21:41,"And already were messengers ridiculed before you, but those who mocked them were enveloped by what they used to ridicule.",8.125108e-08,2.5539052e-12,2.107736e-05,0.0,3.6192833e-11,3.857257e-08,0.040456843,0.9595213,7,0.16964320350073683
21,42,21:42,"Say, ""Who can protect you at night or by day from the Most Merciful?"" But they are, from the remembrance of their Lord, turning away.",2.0693435e-20,0.9998856,3.9617348e-08,0.0,1.0146648e-12,3.9798256e-13,0.00010148934,1.3634443e-05,1,0.0012010465895546663
21,43,21:43,"Or do they have gods to defend them other than Us? They are unable [even] to help themselves, nor can they be protected from Us.",3.915691e-12,2.1315427e-10,0.013477212,0.0,4.9470705e-10,1.1871363e-06,0.0020237623,0.9844964,7,0.08599502818266178
21,44,21:44,"But, [on the contrary], We have provided good things for these [disbelievers] and their fathers until life was prolonged for them. Then do they not see that We set upon the land, reducing it from its borders? So it is they who will overcome?",4.9253147e-13,6.547e-12,0.001602981,0.0,9.200814e-07,5.2254318e-08,0.98448896,0.013907782,6,0.08518042067514685
21,45,21:45,"Say, ""I only warn you by revelation."" But the deaf do not hear the call when they are warned.",4.3858163e-20,0.99998474,1.8117872e-09,0.0,7.907551e-14,6.532539e-17,9.663465e-08,1.5978025e-05,1,0.0001933221657049463
21,46,21:46,"And if [as much as] a whiff of the punishment of your Lord should touch them, they would surely say, ""O woe to us! Indeed, we have been wrongdoers.""",8.7592455e-13,1.07404995e-10,3.1748575e-06,0.0,2.4638577e-10,2.1596348e-08,0.9972572,0.0027398588,6,0.018944398565194018
21,47,21:47,"And We place the scales of justice for the Day of Resurrection, so no soul will be treated unjustly at all. And if there is [even] the weight of a mustard seed, We will bring it forth. And sufficient are We as accountant.",4.209502e-06,4.748687e-09,5.4350227e-07,0.0,0.009546426,5.7835217e-07,0.5919021,0.39854407,6,0.7215116798204695
21,48,21:48,And We had already given Moses and Aaron the criterion and a light and a reminder for the righteous,9.274979e-10,3.9351233e-14,4.914256e-07,0.0,1.1879725e-09,0.08543307,0.016977753,0.89758503,7,0.3763549654792693
21,49,21:49,"Who fear their Lord unseen, while they are of the Hour apprehensive.",5.5076064e-09,9.609072e-13,1.1141446e-05,0.0,2.3265915e-11,7.164391e-09,0.09300171,0.9069884,7,0.3095644628166509
21,50,21:50,And this [Qur'an] is a blessed message which We have sent down. Then are you with it unacquainted?,3.8848553e-23,2.5299242e-13,0.9983458,0.0,4.179941e-09,1.9058982e-10,0.0003779139,0.0012764683,2,0.013137152611377462
21,51,21:51,"And We had certainly given Abraham his sound judgement before, and We were of him well-Knowing",1.5333615e-10,4.0240187e-14,1.8830079e-06,0.0,2.5765512e-10,1.8715072e-06,0.004952696,0.9950456,7,0.031279654834488684
21,52,21:52,"When he said to his father and his people, ""What are these statues to which you are devoted?""",1.626724e-08,6.10302e-09,1.5100526e-06,0.0,5.779174e-08,0.015712641,0.81474525,0.16953881,6,0.5330816189923823
21,53,21:53,"They said, ""We found our fathers worshippers of them.""",2.256933e-15,3.7448707e-11,0.009701497,0.0,3.9649362e-10,0.0005602875,0.8787077,0.11103368,6,0.4068288081069055
21,54,21:54,"He said, ""You were certainly, you and your fathers, in manifest error.""",1.2753493e-10,8.07184e-10,6.4564096e-09,0.0,1.3611594e-10,5.5821694e-08,0.17766428,0.82233286,7,0.4678365580934046
21,55,21:55,"They said, ""Have you come to us with truth, or are you of those who jest?""",5.6685878e-14,6.9918797e-12,0.0002405505,0.0,1.2717694e-09,7.003562e-07,0.041567877,0.9581898,7,0.17514170581269628
21,56,21:56,"He said, ""[No], rather, your Lord is the Lord of the heavens and the earth who created them, and I, to that, am of those who testify.",1.9713426e-15,1.2376355e-09,0.0013833117,0.0,9.39135e-13,7.0297874e-09,0.9670912,0.031527538,6,0.15045549488981988
21,57,21:57,"And [I swear] by Allah, I will surely plan against your idols after you have turned and gone away.""",6.779032e-21,9.234622e-11,0.9970442,0.0,3.645034e-07,5.5346612e-05,0.0011548394,0.0017468032,2,0.022402569173465933
21,58,21:58,"So he made them into fragments, except a large one among them, that they might return to it [and question].",0.20888661,2.8492456e-15,3.1957614e-11,0.0,2.9179673e-10,1.086045e-07,0.00032246852,0.7907936,7,0.5153168020074349
21,59,21:59,"They said, ""Who has done this to our gods? Indeed, he is of the wrongdoers.""",1.8382274e-17,1.6551216e-10,0.0077118156,0.0,2.7038911e-11,0.01501056,0.9577257,0.01955298,6,0.21884892799284417
21,60,21:60,"They said, ""We heard a young man mention them who is called Abraham.""",6.137193e-11,2.6482183e-10,0.00021334692,0.0,1.1843926e-10,0.37355867,0.10422455,0.52200514,7,0.9446564868776945
21,61,21:61,"They said, ""Then bring him before the eyes of the people that they may testify.""",1.1056057e-11,1.8389053e-12,5.4239445e-06,0.0,1.132892e-10,0.000100413396,0.098909214,0.9009812,7,0.32376801103280306
21,62,21:62,"They said, ""Have you done this to our gods, O Abraham?""",1.3465553e-16,1.6424972e-11,0.021324381,0.0,2.765217e-10,0.78421164,0.17003947,0.024423169,5,0.6646048683507833
21,63,21:63,"He said, ""Rather, this - the largest of them - did it, so ask them, if they should [be able to] speak.""",2.5315924e-07,1.5173748e-13,8.412205e-09,0.0,6.8927216e-07,1.5701157e-07,0.009326493,0.9906749,7,0.052898101674758675
21,64,21:64,"So they returned to [blaming] themselves and said [to each other], ""Indeed, you are the wrongdoers.""",1.06109724e-07,3.5913797e-10,1.4537808e-09,0.0,2.4148332e-07,1.3564602e-07,0.012773895,0.9872268,7,0.06839752751417903
21,65,21:65,"Then they reversed themselves, [saying], ""You have already known that these do not speak!""",1.9828124e-09,5.5936317e-10,2.0831392e-06,0.0,2.1414606e-11,3.6771595e-05,0.02024219,0.979716,7,0.0994239038902368
21,66,21:66,"He said, ""Then do you worship instead of Allah that which does not benefit you at all or harm you?",2.9974723e-25,1.4553886e-11,0.99732566,0.0,1.832203e-06,5.592248e-09,0.00063135306,0.002043373,2,0.020001579657665684
21,67,21:67,"Uff to you and to what you worship instead of Allah. Then will you not use reason?""",7.1415845e-30,2.5449518e-09,0.9998627,0.0,7.066382e-08,6.107119e-09,1.3022887e-05,0.0001226177,2,0.001389489819719584
21,68,21:68,"They said, ""Burn him and support your gods - if you are to act.""",4.45363e-18,4.091452e-10,0.5072318,0.0,1.5295255e-07,0.016212527,0.2647251,0.21183318,2,1.091724669252601
21,69,21:69,"Allah said, ""O fire, be coolness and safety upon Abraham.""",4.315923e-14,2.6809365e-11,0.28792915,0.0,7.232168e-07,1.0916785e-05,6.2244006e-05,0.71199554,7,0.6010745304844348
21,70,21:70,"And they intended for him harm, but We made them the greatest losers.",4.06144e-10,9.009443e-14,1.4546207e-06,0.0,3.0264047e-09,2.6476237e-09,0.01206726,0.987935,7,0.06531580553203409
21,71,21:71,And We delivered him and Lot to the land which We had blessed for the worlds.,7.465019e-06,7.517119e-12,1.6778039e-09,0.0,1.9200068e-07,3.0039591e-05,0.49464706,0.50531596,7,0.6935055451041509
21,72,21:72,"And We gave him Isaac and Jacob in addition, and all [of them] We made righteous.",9.768981e-09,4.5351474e-12,1.2399387e-06,0.0,2.0006319e-06,9.125113e-05,0.37512088,0.624787,7,0.6625658734732124
21,73,21:73,"And We made them leaders guiding by Our command. And We inspired to them the doing of good deeds, establishment of prayer, and giving of zakah; and they were worshippers of Us.",2.692597e-13,2.4687854e-12,0.037933845,0.0,4.2389176e-10,0.0019490565,0.70600224,0.25411403,6,0.7301936701490771
21,74,21:74,"And to Lot We gave judgement and knowledge, and We saved him from the city that was committing wicked deeds. Indeed, they were a people of evil, defiantly disobedient.",2.0819502e-11,3.403439e-12,8.651913e-06,0.0,3.3628672e-10,0.0003096114,0.97362447,0.02605631,6,0.12366745719747493
21,75,21:75,"And We admitted him into Our mercy. Indeed, he was of the righteous.",1.003058e-12,4.137498e-12,2.0507581e-05,0.0,2.8837172e-11,2.7543868e-08,0.8327947,0.1671869,6,0.4516343856591542
21,76,21:76,"And [mention] Noah, when he called [to Allah] before [that time], so We responded to him and saved him and his family from the great flood.",3.9002943e-18,0.00014031936,0.90567446,0.0,4.5943105e-07,3.1949528e-06,0.009227828,0.084950805,2,0.3437210397650793
21,77,21:77,"And We saved him from the people who denied Our signs. Indeed, they were a people of evil, so We drowned them, all together.",1.0443414e-11,1.9365154e-12,0.00035648563,0.0,7.71331e-12,5.833064e-07,0.011042747,0.9885985,7,0.0639332316211349
21,78,21:78,"And [mention] David and Solomon, when they judged concerning the field - when the sheep of a people overran it [at night], and We were witness to their judgement.",0.00065542734,1.920457e-11,1.1865154e-07,0.0,1.7950624e-10,0.36205444,0.008139057,0.6291542,7,0.7033338461028169
21,79,21:79,"And We gave understanding of the case to Solomon, and to each [of them] We gave judgement and knowledge. And We subjected the mountains to exalt [Us], along with David and [also] the birds. And We were doing [that].",9.296641e-06,1.3189495e-09,2.2223645e-09,0.0,1.5483034e-09,0.04239113,0.7957715,0.16182752,6,0.6106111725360371
21,80,21:80,And We taught him the fashioning of coats of armor to protect you from your [enemy in] battle. So will you then be grateful?,5.2951137e-11,3.1677136e-10,0.00011350584,0.0,2.5780485e-08,3.8350436e-08,0.0025890833,0.99729526,7,0.019154988825163387
21,81,21:81,"And to Solomon [We subjected] the wind, blowing forcefully, proceeding by his command toward the land which We had blessed. And We are ever, of all things, Knowing.",5.1231003e-05,4.8442795e-12,5.9060756e-08,0.0,5.6650356e-09,0.017691959,0.87239516,0.10986324,6,0.4336161297119923
21,82,21:82,And of the devils were those who dived for him and did work other than that. And We were of them a guardian.,3.3769858e-08,1.5590232e-11,1.2531432e-07,0.0,2.7919407e-08,3.6850513e-05,0.15982811,0.8401336,7,0.4397956049950402
21,83,21:83,"And [mention] Job, when he called to his Lord, ""Indeed, adversity has touched me, and you are the Most Merciful of the merciful.""",2.7231017e-12,4.7449774e-08,2.8592338e-05,0.0,1.253788e-08,0.00019101547,0.97285604,0.026923966,6,0.1260311406834603
21,84,21:84,So We responded to him and removed what afflicted him of adversity. And We gave him [back] his family and the like thereof with them as mercy from Us and a reminder for the worshippers [of Allah].,9.289094e-13,1.6963498e-11,0.08738436,0.0,7.583725e-08,3.2598215e-05,0.6571985,0.25538316,6,0.8377992745152224
21,85,21:85,And [mention] Ishmael and Idrees and Dhul-Kifl; all were of the patient.,7.45241e-07,9.185364e-11,5.0042334e-05,0.0,2.4996835e-08,1.7085122e-05,0.0012523809,0.99868095,7,0.010381531892390218
21,86,21:86,"And We admitted them into Our mercy. Indeed, they were of the righteous.",3.3057298e-12,7.700836e-14,2.237673e-05,0.0,1.8998007e-10,1.34549785e-08,0.8972768,0.102698766,6,0.3312342402220834
