surah,verse,verse_id,translation,topic_probability_00,topic_probability_01,topic_probability_02,topic_probability_03,topic_probability_04,topic_probability_05,topic_probability_06,topic_probability_07,topic_probability_08,topic_probability_09,topic_probability_10,topic_probability_11,topic_probability_12,topic_probability_13,topic_probability_14,topic_probability_15,topic_probability_16,topic_probability_17,topic_probability_18,topic_probability_19,topic_probability_20,topic_probability_21,topic_probability_22,topic_probability_23,topic_probability_24,topic_probability_25,topic_probability_26,topic_probability_27,topic_probability_28,topic_probability_29,topic_probability_30,topic_probability_31,topic_probability_32,topic_probability_33,topic_probability_34,topic_probability_35,topic_probability_36,topic_probability_37,topic_probability_38,topic_probability_39,topic_probability_40,topic_probability_41,topic_probability_42,topic_probability_43,topic_probability_44,topic_probability_45,topic_probability_46,topic_probability_47,topic_probability_48,topic_probability_49,topic_probability_50,topic_probability_51,topic_probability_52,topic_probability_53,topic_probability_54,topic_probability_55,topic_probability_56,topic_probability_57,topic_probability_58,topic_probability_59,topic_probability_60,topic_probability_61,topic_probability_62,topic_probability_63,topic_probability_64,topic_probability_65,topic_probability_66,topic_probability_67,topic_probability_68,topic_probability_69,topic_probability_70,topic_probability_71,topic_probability_72,topic_probability_73,topic_probability_74,topic_probability_75,topic_probability_76,topic_probability_77,topic_probability_78,topic_probability_79,topic_probability_80,topic_probability_81,topic_probability_82,topic_probability_83,topic_probability_84,topic_probability_85,topic_probability_86,topic_probability_87,topic_probability_88,topic_probability_89,topic_probability_90,topic_probability_91,topic_probability_92,topic_probability_93,topic_probability_94,topic_probability_95,topic_probability_96,topic_probability_97,topic_probability_98,topic_probability_99,topic_probability_100,topic_probability_101,topic_probability_102,topic_probability_103,topic_probability_104,topic_probability_105,topic_probability_106,topic_probability_107,topic_probability_108,topic_probability_109,topic_probability_110,topic_probability_111,topic_probability_112,topic_probability_113,topic_probability_114,topic_probability_115,topic_probability_116,topic_probability_117,topic_probability_118,topic_probability_119,topic_probability_120,topic_probability_121,topic_probability_122,topic_probability_123,topic_probability_124,topic_probability_125,topic_probability_126,topic_probability_127,topic_probability_128,topic_probability_129,topic_probability_130,topic_probability_131,topic_probability_132,topic_probability_133,topic_probability_134,topic_probability_135,topic_probability_136,topic_probability_137,topic_probability_138,topic_probability_139,dominant_topic,membership_entropy,normalized_membership_entropy
37,70,37:70,So they hastened [to follow] in their footsteps.,0.0054219505,0.0060282736,0.011992581,0.009550867,0.0055725602,0.0057205874,0.010801578,0.008730759,0.007697569,0.006090176,0.0086386595,0.0064660166,0.008541047,0.011385137,0.00681875,0.0057536406,0.009001994,0.009987901,0.011130716,0.0078111063,0.007620958,0.002530142,0.00794038,0.008976081,0.00079640845,0.005930322,0.0029603017,0.0039116465,0.006995245,0.009465958,0.008586558,0.0051131346,0.007992512,0.008208833,0.0032669858,0.006895513,0.012222362,0.008549904,0.0063453466,0.0071599344,0.008019935,0.008114807,0.010772982,0.0099147055,0.005880301,0.0018859479,0.005306218,0.0065956884,0.011241551,0.009299997,0.006303298,0.0068831374,0.008815188,0.009166215,0.007303475,0.009364622,0.0055367835,0.0075842347,0.008241103,0.0062409295,0.0055898004,0.008834424,0.006721317,0.008286506,0.004193369,0.008311288,0.0059887026,0.010961214,0.005083547,0.008292838,0.006430828,0.004745729,0.0068023517,0.009863876,0.0063543934,0.0045454036,0.008313521,0.0074451393,0.009640156,0.007758657,0.0069717756,0.008554227,0.0033332165,0.0066704606,0.008938697,0.007942325,0.0071563357,0.0105326045,0.010971445,0.010351989,0.008312464,0.0078046992,0.008290025,0.0045582433,0.009190622,0.0039370204,0.004918257,0.008549364,0.0071564345,0.0022506008,0.0007203242,0.006267895,0.0048208833,0.005015739,0.006852108,0.008715451,0.00805411,0.007173585,0.008604504,0.009149426,0.009088597,0.007559725,0.0076671927,0.0032609839,0.009463619,0.007923943,0.00174892,0.007026688,0.006666241,0.0074250284,0.005605706,0.0068914853,0.009167732,0.0070157344,0.010091571,0.009271579,0.0,0.004469698,0.0057069063,0.005657544,0.0066652787,0.00248561,0.009345682,0.00541703,0.008359794,0.008873858,0.007740432,0.008066469,0.0051408736,0.0031866666,36,4.876161109894374,0.9867490791289683
37,71,37:71,"And there had already strayed before them most of the former peoples,",0.0023086295,0.0023516333,0.009201487,0.010029116,0.005093013,0.007607196,0.012316521,0.008161186,0.008743002,0.005132753,0.008024984,0.007879873,0.0052766553,0.014764716,0.0075636567,0.0035474352,0.008876775,0.011046875,0.012570062,0.0067917663,0.009209898,0.006099772,0.00981747,0.005443863,0.0010847583,0.0075299577,0.004445041,0.0027853556,0.0060114358,0.005945432,0.0073871654,0.005414813,0.007608357,0.009795749,0.0027274326,0.013233875,0.008446012,0.006646596,0.008028214,0.0067485934,0.009708818,0.0070522954,0.010572832,0.0076932847,0.006245125,0.0023304217,0.0055179843,0.003950679,0.011563834,0.01095476,0.010021659,0.0046656295,0.0081226425,0.010762172,0.0064757075,0.012343815,0.006084466,0.008775127,0.0104014855,0.009036323,0.0053711273,0.008497553,0.009393092,0.009768574,0.0019952997,0.0043272744,0.005665803,0.010890185,0.0045415433,0.009024831,0.007920271,0.0053812824,0.0046002916,0.010660502,0.004800776,0.0062027774,0.009517075,0.006831368,0.00758882,0.006672738,0.0075388136,0.00943857,0.0040826206,0.008023644,0.010368255,0.007825106,0.0046870355,0.013175931,0.012555962,0.008967133,0.0065197814,0.008408684,0.009002307,0.0038623535,0.013160268,0.0035637906,0.0044876137,0.007221247,0.010548956,0.0010783742,0.0010820389,0.0066769635,0.00333764,0.0010733156,0.0052748225,0.0034391817,0.008607352,0.010969864,0.007998642,0.008815076,0.008097873,0.008804247,0.0072081713,0.0039566606,0.009187459,0.006833233,0.0056652743,0.004325093,0.005343215,0.008454672,0.0033440518,0.0105441,0.009236154,0.004459575,0.0073635904,0.0090866275,0.0023739054,0.0046684537,0.0068388996,0.001304637,0.0062338575,0.002501262,0.0067208526,0.0060227015,0.010164934,0.010370216,0.010471104,0.0061684595,0.005337121,0.003494982,13,4.849267758185848,0.9813068901948838
37,72,37:72,And We had already sent among them warners.,0.0,0.00446346,0.012873627,0.01224565,0.002156846,0.0,0.020235311,0.010814114,0.0064154947,0.0068877167,0.008165695,0.0073255626,0.0073929164,0.014967904,0.0020051394,0.0030393174,0.013670135,0.015545979,0.011670723,0.0057385247,0.010471078,0.0023959111,0.013953504,0.0,0.0,0.0055651446,0.004260586,0.004457312,0.0075711044,0.012209469,0.008595147,0.006023478,0.002967558,0.009549714,0.002472076,0.015079308,0.0051782406,0.009031288,0.0019565155,0.02300669,0.005684551,0.0,0.01800196,0.008644291,0.012606189,0.0,0.0020491125,0.002348766,0.019833658,0.0054513025,0.007834403,0.008303731,0.0,0.008367395,0.009706071,0.020977343,0.012282423,0.008440742,0.007143979,0.01110535,0.0022740443,0.012571037,0.005329034,0.00832927,0.0,0.0045693447,0.009555103,0.026806504,0.0020739296,0.0054036537,0.0,0.0065197884,0.011427434,0.012482926,0.0,0.0,0.013300426,0.0027565518,0.0026131663,0.01631761,0.0019376476,0.0054927277,0.0030680995,0.004089809,0.01310569,0.010617402,0.0065792934,0.0060541285,0.013606724,0.007899424,0.0020008245,0.0051224926,0.0030153054,0.0,0.01039325,0.0,0.0025473756,0.013707885,0.012766921,0.0,0.0,0.0023108975,0.0,0.0,0.0,0.011015794,0.009680929,0.0031385813,0.004187963,0.011352473,0.007606332,0.011362711,0.009069334,0.008152289,0.014172732,0.01378519,0.007887285,0.011864731,0.013217556,0.003716083,0.0024786058,0.005791646,0.0060787606,0.004716528,0.008060193,0.0102322735,0.0,0.0044994284,0.0021663709,0.004982819,0.0022445924,0.0,0.012136462,0.0021951068,0.008915617,0.009455003,0.009963226,0.008992631,0.0028079452,0.008287609,67,4.614974871058882,0.9338949434997902
37,73,37:73,Then look how was the end of those who were warned -,0.0034040185,0.006889093,0.009464184,0.008329893,0.0053207437,0.005939514,0.011599691,0.00814769,0.009775913,0.0046816887,0.007671407,0.0073383604,0.0068595703,0.011589936,0.0069852765,0.006727767,0.008830681,0.009761486,0.009895222,0.00627628,0.0047246353,0.005729127,0.00881305,0.0056393184,0.00408863,0.008231989,0.0053679687,0.005104793,0.0070736166,0.008361543,0.008065616,0.007135528,0.008612136,0.006391903,0.0038506275,0.009215971,0.007894883,0.007199953,0.008971041,0.007945564,0.0074733393,0.0060511706,0.0075124325,0.008293816,0.007547487,0.0040517454,0.0050654504,0.0048520477,0.010823957,0.007502109,0.00847044,0.007491848,0.005792332,0.010013221,0.006431262,0.009504552,0.0066835643,0.006679014,0.008246796,0.008836837,0.0039234944,0.008591194,0.010037901,0.009384913,0.0056754593,0.006913761,0.005924339,0.009529522,0.005123653,0.007382921,0.008026144,0.006194288,0.007854972,0.00894814,0.005467118,0.004014547,0.010567693,0.009100913,0.0058893785,0.007708279,0.0066737724,0.008395169,0.009819328,0.0062411316,0.009416905,0.009009251,0.007634634,0.008512404,0.0101145785,0.0067380355,0.0051926915,0.006739296,0.008112961,0.0032592064,0.010236711,0.006178404,0.0030780097,0.009377595,0.0068678106,0.0053241807,0.0049217087,0.0049047964,0.003878389,0.0036207188,0.006715407,0.007112293,0.009741316,0.009476607,0.0061898665,0.01094193,0.0075559756,0.007863396,0.0058840807,0.005460423,0.004682331,0.0076043205,0.006547778,0.0074451216,0.004800175,0.0043779244,0.007869704,0.008010562,0.0080962945,0.006515457,0.004946434,0.008055386,0.0039863703,0.0048661274,0.005741729,0.0065471074,0.006731572,0.004368598,0.0072410256,0.007577254,0.00903724,0.009312872,0.007121853,0.0069377967,0.006687833,0.006213822,6,4.905579513929328,0.9927022423729045
37,74,37:74,But not the chosen servants of Allah.,0.0053365496,0.007074179,0.0071855937,0.008941349,0.007760866,0.008203584,0.009412647,0.008541901,0.0073390384,0.006290586,0.008261927,0.0071675954,0.007190375,0.009556559,0.0085238395,0.0075376453,0.008975927,0.006830669,0.008978289,0.008317563,0.0053209984,0.006738643,0.005264889,0.007763458,0.0064482642,0.0068894722,0.0072676544,0.004990429,0.0077921767,0.006833063,0.0070770285,0.005416287,0.008924573,0.008473251,0.0058595976,0.008626174,0.008634192,0.0075317873,0.006641417,0.0067037675,0.007906145,0.00684493,0.008024207,0.0058029103,0.007090878,0.0061665736,0.0069992933,0.006918369,0.0092537515,0.0056131594,0.003255799,0.00771729,0.008808391,0.00848724,0.0055559515,0.009532765,0.004123737,0.007880637,0.0073977057,0.005913628,0.009026754,0.007854789,0.0054200296,0.010652826,0.005369704,0.0073301755,0.0057804612,0.008454532,0.0054443306,0.005867893,0.008112367,0.0046593905,0.007671049,0.008949293,0.0073438957,0.007874327,0.007240882,0.007930991,0.008283163,0.008847102,0.008255722,0.007822146,0.004338887,0.0072827167,0.008244434,0.0046121087,0.0074326177,0.008635113,0.00806696,0.008586373,0.0076516103,0.007849991,0.009358462,0.008461342,0.008597059,0.0065861596,0.0029367534,0.008523571,0.008689735,0.00645199,0.0056894645,0.006080811,0.0064525115,0.006830407,0.006460983,0.0073011033,0.007374819,0.0097197,0.007470021,0.007149183,0.007945398,0.008592885,0.004939118,0.006335716,0.0053192973,0.0084378915,0.005676146,0.0067305,0.0038925721,0.002412818,0.007395258,0.009236803,0.007865107,0.0060792654,0.0076551903,0.0067415466,0.006124383,0.0048249452,0.008272045,0.0070021693,0.0069467817,0.005853614,0.008518443,0.0069531696,0.0069886493,0.005661026,0.005693966,0.0065014074,0.00623224,0.0062277587,63,4.919437780949769,0.9955066271978841
37,75,37:75,"And Noah had certainly called Us, and [We are] the best of responders.",0.004083691,0.0071433377,0.01016278,0.006815543,0.0039884103,0.0033626815,0.014279502,0.010253384,0.00765859,0.002365555,0.008894183,0.007880962,0.007262094,0.010263681,0.005822494,0.00902052,0.010301789,0.011199513,0.011872774,0.008958804,0.0044019893,0.0037941297,0.009192692,0.0067210663,0.006898156,0.0054254597,0.0056151873,0.005525521,0.0077044596,0.008239251,0.0092252055,0.007969072,0.006920455,0.005751096,0.0035581195,0.010301973,0.008553255,0.0068651456,0.0074115167,0.010932307,0.0071025304,0.0054259314,0.0086195115,0.008587595,0.006849165,0.003793174,0.0032260944,0.00456958,0.010985878,0.0077515203,0.0056050573,0.010731532,0.005486359,0.008829597,0.008739842,0.009672311,0.008360036,0.010356454,0.006444698,0.007245077,0.006314013,0.009449537,0.008400646,0.008392536,0.0047233496,0.0038627575,0.007365601,0.012157654,0.0054711355,0.0050549842,0.0039735534,0.004758332,0.0075500803,0.007684721,0.005022183,0.0039585335,0.007471697,0.008192746,0.0074657933,0.010885338,0.007181243,0.00801949,0.005968288,0.0064259353,0.010975668,0.010931248,0.007446173,0.007953575,0.010810477,0.007835142,0.006332645,0.007326268,0.005498529,0.0023826922,0.009097209,0.0024245472,0.0011994467,0.012969435,0.006049791,0.0024838094,0.004658273,0.0052029095,0.0036834204,0.0043256925,0.0071857427,0.009347767,0.008996331,0.005021368,0.005904858,0.0071079084,0.008191729,0.008719221,0.0038608022,0.0063483804,0.008917104,0.010724822,0.008767555,0.010307718,0.0064173006,0.0043837894,0.0066776536,0.0075032655,0.0072930087,0.005928559,0.0071679186,0.00905877,0.0015644339,0.002639315,0.00502053,0.008583893,0.0063710497,0.005453571,0.008006479,0.005259977,0.009029751,0.008555396,0.007284458,0.00948265,0.0061820867,0.006419454,6,4.878444430913956,0.9872111362396031
37,76,37:76,And We saved him and his family from the great affliction.,0.0040764967,0.004907853,0.012166578,0.008777668,0.0071208025,0.0048216735,0.01551453,0.009420545,0.007793741,0.005193847,0.008621524,0.00774975,0.0058973352,0.010224449,0.0064481287,0.010427937,0.010444008,0.011036009,0.009614229,0.008520086,0.005202913,0.0066988906,0.007869685,0.0072949445,0.00781403,0.006950733,0.00652686,0.0036004372,0.006606148,0.007863507,0.006179235,0.009795374,0.0086339265,0.009561712,0.004916809,0.008671578,0.009201093,0.009720696,0.005471373,0.00806286,0.0058381218,0.0068658367,0.0056114155,0.009946503,0.008148172,0.004805692,0.0052284505,0.0035402786,0.009712079,0.005070685,0.004475405,0.009512276,0.0064576976,0.008313754,0.006386031,0.01096588,0.005887562,0.010101644,0.0076092826,0.008984146,0.007664754,0.009178913,0.0074521545,0.010659146,0.007916398,0.007790268,0.008404384,0.008705069,0.0024555828,0.0073983264,0.0072121858,0.008566976,0.0059886877,0.008514052,0.0038351668,0.0029589687,0.00863791,0.007356301,0.007797489,0.011738117,0.0069213286,0.0076748542,0.0053273127,0.0053133713,0.011699554,0.003954616,0.0048461743,0.0076730954,0.007790372,0.007852821,0.0044463556,0.0065345666,0.009405041,0.0024056323,0.010038755,0.003684018,0.0021367883,0.012582016,0.009118236,0.0054749125,0.0049743205,0.0036789498,0.0040290924,0.00274485,0.007226747,0.008754743,0.0075577116,0.008285239,0.005161983,0.008320529,0.0071446854,0.00860982,0.006007098,0.0053652585,0.004198308,0.0109414235,0.004848767,0.0076409723,0.00876719,0.004291373,0.007941265,0.007034871,0.00790405,0.00771016,0.007026326,0.0071679037,0.0033348606,0.003217229,0.005791556,0.0073649664,0.0076851784,0.00466972,0.011091201,0.004691905,0.006332687,0.0064872117,0.006010902,0.010278773,0.0028229742,0.002895666,6,4.883208128596376,0.9881751270092761
37,77,37:77,And We made his descendants those remaining [on the earth],0.0028862946,0.0051449467,0.009514258,0.0101233,0.0074964785,0.0048896577,0.014981343,0.0087760715,0.008045857,0.0052099046,0.009143743,0.010152055,0.005905008,0.009996082,0.005605895,0.008873168,0.008674469,0.01107574,0.008723485,0.0074328477,0.00781508,0.005205772,0.007590759,0.00526898,0.0051750666,0.0067113372,0.0068580117,0.003569708,0.0052737957,0.008717134,0.0038163983,0.010824271,0.00928948,0.010160581,0.0055378135,0.011224147,0.008624016,0.008456443,0.0072121974,0.0078013754,0.0062878476,0.007068858,0.0074917846,0.00711861,0.0063171214,0.002536097,0.004899754,0.0033930258,0.009576207,0.005021902,0.007440604,0.0067696217,0.005976566,0.0091048265,0.0073200543,0.011406836,0.0054148645,0.0100097135,0.00773674,0.007992713,0.009083169,0.009258543,0.0082071675,0.009777506,0.0047606314,0.007757147,0.0066424278,0.008693732,0.0039733415,0.0065277717,0.0061596627,0.007373613,0.0070016542,0.008510207,0.004956523,0.004872632,0.0085125705,0.0070116115,0.0065339874,0.011087798,0.0059310095,0.0071056094,0.006172468,0.0061535384,0.00972032,0.0055129263,0.0055741523,0.008713217,0.008565383,0.007956928,0.003988376,0.006090877,0.009040263,0.0029051788,0.01056672,0.0046170503,0.0031604005,0.011109675,0.009977628,0.0058744834,0.0063737975,0.0036901738,0.0047540916,0.003134213,0.0063327216,0.0076229787,0.008108473,0.009668678,0.005555304,0.009139633,0.005835938,0.009863907,0.006101438,0.0069907815,0.00666283,0.009904316,0.008562498,0.008662329,0.0073732645,0.0057342374,0.0063840062,0.008290994,0.00684417,0.005894188,0.0066436054,0.009647144,0.0024423625,0.006093862,0.0046615675,0.005904206,0.006365497,0.0038585314,0.010302156,0.0057953238,0.0082356315,0.0064279763,0.00622356,0.00756899,0.0035611554,0.006678836,6,4.8933792181055455,0.99023336769918
37,78,37:78,And left for him [favorable mention] among later generations:,0.0029149111,0.006692291,0.01267409,0.01014496,0.00649713,0.0044365916,0.012974954,0.008158926,0.006924952,0.005363403,0.0075768973,0.0059504705,0.00837012,0.009630476,0.005939808,0.0111383535,0.011936119,0.009235952,0.0076810415,0.0091307005,0.0043924707,0.0067990427,0.008593171,0.0060529327,0.0067397575,0.0060384786,0.0058127325,0.003005033,0.0077813584,0.010226642,0.00318759,0.008015395,0.011012241,0.009528778,0.0050778515,0.0050529214,0.010275277,0.009973324,0.0071540345,0.009753777,0.003122047,0.0065763486,0.007472028,0.01009655,0.007335132,0.004958043,0.0,0.0036113453,0.010598939,0.005352734,0.0023901833,0.009016434,0.008017582,0.009349351,0.009154362,0.010200488,0.008054215,0.008486578,0.00668137,0.0119537115,0.0076301983,0.009344534,0.005891053,0.010364534,0.006499011,0.0065711113,0.008514477,0.009785369,0.003579012,0.005667217,0.008712862,0.008900832,0.008342572,0.0088588195,0.0060687168,0.0025811289,0.007876501,0.008942519,0.009617697,0.013251365,0.008222023,0.0059538647,0.0039497935,0.0019364299,0.011945159,0.009516361,0.006019852,0.008543302,0.006966195,0.00936181,0.0040967087,0.0071833907,0.009061224,0.0028854548,0.009227692,0.00417383,0.0,0.013953729,0.009257712,0.0041950317,0.0037053046,0.005645145,0.00562544,0.003761311,0.00877869,0.009377438,0.0048366017,0.00664988,0.006742364,0.009207338,0.0060683545,0.0070256805,0.00389285,0.0024893018,0.0039053087,0.0105582755,0.0032712421,0.012099474,0.010469112,0.002863111,0.008506096,0.003914286,0.008160167,0.00924478,0.005534608,0.007423531,0.0021243042,0.0037320897,0.0049698493,0.009616079,0.0054508816,0.0016596081,0.01271135,0.005344667,0.00858406,0.009563999,0.0052678175,0.009317979,0.002494729,0.0056854202,97,4.8504152009323604,0.9815390888544353
37,79,37:79,"""Peace upon Noah among the worlds.""",0.0050269435,0.008486649,0.008810119,0.009128413,0.006236354,0.006169518,0.010055221,0.010278859,0.008470477,0.004931674,0.007603246,0.007092408,0.007156132,0.008227746,0.0060147853,0.008579264,0.008321346,0.010459747,0.008643948,0.009242777,0.0057547484,0.006181995,0.0072887554,0.007141947,0.0073715867,0.006478888,0.008404145,0.0058141057,0.0073522963,0.007259382,0.006080337,0.008594256,0.008023976,0.006285781,0.005739882,0.008888103,0.0077195447,0.008287034,0.0070894,0.0070971614,0.005786614,0.0075747743,0.0061244555,0.00619354,0.00719849,0.005045658,0.0068435934,0.006339404,0.008486413,0.004369823,0.007794922,0.009662794,0.005494496,0.008546673,0.008796276,0.0077415262,0.003961567,0.015747339,0.0062833666,0.00455885,0.007795952,0.009895819,0.0072656404,0.0078075766,0.0066954996,0.0071860394,0.0073315366,0.00853548,0.0065369783,0.0057826773,0.0063581336,0.0050967517,0.007937062,0.008454862,0.006649277,0.005861716,0.0060456493,0.008169115,0.0069246287,0.010282788,0.006853835,0.00780548,0.0057112365,0.0074664787,0.008925741,0.006121562,0.008478966,0.006214739,0.007640848,0.006093756,0.0068139727,0.0054525533,0.007972911,0.004436008,0.008831233,0.0057518287,0.0018331168,0.008749999,0.0076430878,0.0052836854,0.0082060285,0.0062569845,0.0071475413,0.0056015626,0.007202301,0.008430486,0.0067904,0.0059589203,0.005507795,0.0067684436,0.006681359,0.007928551,0.0059940782,0.008531524,0.003471331,0.01044702,0.0077318307,0.0056751156,0.00509191,0.0031643081,0.0077017527,0.0089431545,0.0066236057,0.007289926,0.007146446,0.008932357,0.004735444,0.002899218,0.006231626,0.008836005,0.008240999,0.008698132,0.008252305,0.007629334,0.006441939,0.005911784,0.0042509506,0.009882747,0.006909459,0.00682151,57,4.911768889183383,0.9939547359215549
37,80,37:80,"Indeed, We thus reward the doers of good.",0.00537812,0.0063463766,0.006625134,0.010840469,0.0099142995,0.0054689785,0.009835698,0.0076108524,0.007837661,0.0050771004,0.005848429,0.007070614,0.007163961,0.008063972,0.0066228895,0.008407297,0.011088046,0.008552796,0.0073225317,0.0061300546,0.006475313,0.007532619,0.0056831785,0.0075056273,0.0059611406,0.008241041,0.0066898414,0.0043675713,0.0072825253,0.011075514,0.005713781,0.005536264,0.012130326,0.009674795,0.0061058044,0.0067559364,0.008338465,0.0045174733,0.006671108,0.0066919164,0.006136324,0.007360803,0.0076581766,0.0048848293,0.008266406,0.004759434,0.006287497,0.005485217,0.009768197,0.0060673975,0.0044711805,0.009562849,0.0067578303,0.0073576774,0.0067641614,0.006815017,0.0045629307,0.0050202194,0.008130848,0.010134668,0.0048567825,0.006472016,0.006919213,0.009202375,0.0034760104,0.009685739,0.00788055,0.008879671,0.0049734786,0.006629369,0.007108835,0.005467037,0.009339346,0.0065545333,0.0061540348,0.0046452717,0.010449803,0.0073105446,0.008190894,0.0084918225,0.0065832464,0.007863564,0.0051942063,0.0059176413,0.0069654547,0.0074640587,0.0072834142,0.009871284,0.007197775,0.009551068,0.0062459093,0.00701392,0.011633742,0.0043818657,0.0059435926,0.004908302,0.004202442,0.010354867,0.008503265,0.006100822,0.005641884,0.0037957092,0.004159528,0.0049141026,0.007932312,0.010549936,0.0076653375,0.008310961,0.0079097375,0.010517478,0.0056877504,0.0072028893,0.0065743276,0.0053832796,0.0063085645,0.00921421,0.0065857167,0.01858879,0.0071314587,0.0033435335,0.007854686,0.0050461674,0.010460751,0.004158459,0.0071899653,0.009002856,0.0035802887,0.007978629,0.0070103738,0.00945372,0.0063649854,0.004932274,0.0068531814,0.0063165827,0.007599425,0.006295105,0.010038626,0.0051762005,0.004191545,0.0068037705,117,4.900425927708606,0.9916593530296484
37,81,37:81,"Indeed, he was of Our believing servants.",0.005588109,0.0071550165,0.010599245,0.009303573,0.0056885146,0.005194827,0.011574236,0.008552621,0.0074833105,0.003603477,0.0073432554,0.008204753,0.007556236,0.009354607,0.006533343,0.010184014,0.01043823,0.009678648,0.0093099605,0.008438503,0.0065144454,0.004665232,0.006457154,0.0062616235,0.0068325335,0.006804005,0.006877126,0.005543983,0.0073150685,0.00927271,0.0073849945,0.009006909,0.009135461,0.0078051006,0.006475937,0.0073173656,0.009536723,0.007865846,0.008338227,0.009145885,0.0048924126,0.007039973,0.0049074655,0.008242315,0.0066583054,0.0050018365,0.0062588505,0.0056428784,0.009449871,0.005397502,0.0035637927,0.009578337,0.0057345787,0.010483116,0.008995612,0.008366062,0.0055223145,0.0073388997,0.0058185332,0.006977498,0.0066635804,0.008884755,0.0071855197,0.008120377,0.0069209407,0.0070524868,0.008097324,0.009666046,0.0058809356,0.006175557,0.0072541228,0.0062865005,0.007584874,0.0077815116,0.0058652884,0.0039479374,0.007967797,0.0093702255,0.00957484,0.009661204,0.0070244437,0.007968818,0.006847785,0.0057937386,0.009106156,0.008254619,0.006432338,0.0067899763,0.008661594,0.0080008255,0.0069181784,0.007015538,0.0072796806,0.003657421,0.008413979,0.0057175327,0.0017243704,0.014554245,0.007359286,0.0051380773,0.005054428,0.005286098,0.004655666,0.006424725,0.0077702524,0.009892206,0.007182125,0.005517701,0.007192584,0.009057733,0.0068573398,0.007059008,0.0050922097,0.0039309985,0.0043166038,0.010128257,0.007639903,0.008308825,0.0079413885,0.0022887283,0.0075293034,0.0054738172,0.007792054,0.0068214955,0.005281317,0.008950968,0.0026506484,0.0035791334,0.0051722103,0.008322223,0.006328444,0.004756618,0.008790076,0.006355153,0.008020973,0.007987315,0.005704291,0.008479248,0.004960574,0.0066359797,97,4.9038239644262,0.9923469860931106
37,82,37:82,Then We drowned the disbelievers.,0.005494625,0.007238325,0.009178534,0.007606688,0.0050481753,0.007497711,0.015643762,0.008406243,0.007240805,0.0044674594,0.008464523,0.009854812,0.007134167,0.010887162,0.007217712,0.0060873027,0.0074850293,0.0119560715,0.010882638,0.0087460345,0.005476389,0.005275946,0.008024302,0.0067226184,0.005126851,0.0074690008,0.0061144982,0.005572351,0.007263786,0.006821168,0.007954179,0.008929705,0.0067012906,0.005828956,0.0036832644,0.011160233,0.0072906455,0.0068901777,0.009635614,0.0084772585,0.007018068,0.006681776,0.00610396,0.0070486693,0.006666329,0.0033390103,0.0065748147,0.0048503177,0.0087074125,0.0060424823,0.008127186,0.0077584093,0.005641411,0.010121635,0.006051071,0.009486987,0.0047543603,0.009814786,0.0071678786,0.0045557115,0.0060441815,0.009370174,0.0075604045,0.0062596025,0.006033786,0.006354138,0.00678991,0.009294191,0.005859843,0.007868625,0.007068876,0.005056437,0.006351365,0.009132971,0.0068855295,0.0056447913,0.008082073,0.008262932,0.006162246,0.008096198,0.0065863105,0.009569137,0.008565606,0.005544737,0.008306245,0.0055834767,0.0069419704,0.0068031065,0.010933025,0.0053049796,0.0064775515,0.0069426154,0.0064741345,0.0038731615,0.011207332,0.00775553,0.0064166673,0.009108785,0.0063779093,0.0073204497,0.0058927126,0.004347558,0.0057342835,0.0059201033,0.0064112423,0.0077373665,0.007482696,0.00666485,0.0069674486,0.006960786,0.008549561,0.008857825,0.007183259,0.007366364,0.0053949854,0.008898498,0.008968863,0.0061432864,0.004158069,0.0025944305,0.0066863573,0.008462236,0.006836538,0.0080280835,0.006560243,0.008595065,0.0030430574,0.0036195286,0.005135438,0.006486484,0.008283641,0.006855154,0.007023632,0.008148613,0.007880522,0.0076752454,0.006672206,0.007815477,0.005029023,0.0071900403,6,4.908420790506822,0.9932772084134449
