surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,dominant_membership,membership_entropy
33,41,33:41,"O you who have believed, remember Allah with much remembrance",0.00056052266,9.943909e-05,1.0712594e-10,4.0705964e-15,6.488047e-06,0.9978584,1.1644376e-05,0.0,0.0014652879,7.623629e-10,5.8080065e-11,2.2813102e-13,5,0.017024004685172966
33,42,33:42,And exalt Him morning and afternoon.,0.0014732243,0.006565563,3.879882e-07,5.3888143e-09,9.691943e-05,9.937063e-09,0.9918546,0.0,2.7883522e-09,1.783887e-11,5.6126735e-11,7.6844935e-06,6,0.05170822772368214
33,43,33:43,"It is He who confers blessing upon you, and His angels [ask Him to do so] that He may bring you out from darknesses into the light. And ever is He, to the believers, Merciful.",0.0075353845,0.98264295,1.0473588e-09,4.7622615e-07,0.0073771877,0.00027822077,0.00014212186,0.0,0.0020217407,1.08145035e-10,4.919144e-10,8.33824e-10,1,0.10634318973906719
33,44,33:44,"Their greeting the Day they meet Him will be, ""Peace."" And He has prepared for them a noble reward.",0.0009593222,0.9105486,5.5949695e-05,3.1655304e-08,3.7832626e-05,0.028967628,0.059416853,0.0,1.4939759e-05,2.1630142e-09,2.4571303e-08,2.948638e-10,1,0.3634277116326123
33,45,33:45,"O Prophet, indeed We have sent you as a witness and a bringer of good tidings and a warner.",0.09263701,0.89879787,2.8069277e-05,1.6798056e-05,2.1658836e-05,0.0065417127,0.0018292936,0.0,2.4140572e-09,2.2856008e-09,0.00013028807,7.370374e-12,1,0.36259931340354973
33,46,33:46,"And one who invites to Allah, by His permission, and an illuminating lamp.",0.059641443,0.024781765,5.3023027e-06,0.024199389,8.765431e-05,0.8882114,0.0030497082,0.0,2.860855e-08,1.990182e-05,8.912644e-12,4.2214436e-09,5,0.47390267260298463
33,47,33:47,And give good tidings to the believers that they will have from Allah great bounty.,0.00068660424,0.0024336851,7.260228e-06,3.7654733e-09,6.821007e-05,0.9966183,0.00014008724,0.0,4.3203083e-05,2.915656e-08,4.161544e-11,1.314861e-08,5,0.0254420908466747
33,48,33:48,"And do not obey the disbelievers and the hypocrites but do not harm them, and rely upon Allah. And sufficient is Allah as Disposer of affairs.",0.0031655384,0.0037776853,2.8677292e-07,8.1132684e-10,2.541822e-06,0.9930358,1.0285381e-05,0.0,1.0570099e-05,4.5149457e-07,5.355376e-07,5.631939e-09,5,0.046524053934914884
33,49,33:49,"O You who have believed, when you marry believing women and then divorce them before you have touched them, then there is not for you any waiting period to count concerning them. So provide for them and give them a gracious release.",0.00025888745,2.7962494e-06,1.0933161e-13,2.984855e-16,1.572592e-06,6.5023333e-09,5.135165e-08,0.0,1.2222878e-10,0.99973303,3.4934546e-18,8.279235e-15,9,0.00246287324978646
33,50,33:50,"O Prophet, indeed We have made lawful to you your wives to whom you have given their due compensation and those your right hand possesses from what Allah has returned to you [of captives] and the daughters of your paternal uncles and the daughters of your paternal aunts and the daughters of your maternal uncles and the daughters of your maternal aunts who emigrated with you and a believing woman if she gives herself to the Prophet [and] if the Prophet wishes to marry her, [this is] only for you, excluding the [other] believers. We certainly know what We have made obligatory upon them concerning their wives and those their right hands possess, [but this is for you] in order that there will be upon you no discomfort. And ever is Allah Forgiving and Merciful.",1.4683842e-08,1.3431485e-09,1.1778425e-16,5.458239e-19,2.5214718e-15,1.1308939e-08,1.1453889e-11,0.0,5.4490907e-17,1.0,5.545548e-19,2.704048e-17,9,4.99692775836789e-07
33,51,33:51,"You, [O Muhammad], may put aside whom you will of them or take to yourself whom you will. And any that you desire of those [wives] from whom you had [temporarily] separated - there is no blame upon you [in returning her]. That is more suitable that they should be content and not grieve and that they should be satisfied with what you have given them - all of them. And Allah knows what is in your hearts. And ever is Allah Knowing and Forbearing.",1.1245155e-06,1.0802391e-08,2.1427216e-16,1.3758649e-18,1.6458638e-13,2.1683003e-10,2.0338548e-10,0.0,3.2317513e-13,1.0,4.638625e-19,1.5656525e-16,9,1.5611502065116508e-05
33,52,33:52,"Not lawful to you, [O Muhammad], are [any additional] women after [this], nor [is it] for you to exchange them for [other] wives, even if their beauty were to please you, except what your right hand possesses. And ever is Allah, over all things, an Observer.",8.585917e-08,1.4916315e-10,1.5353257e-13,1.3456033e-19,1.6992673e-15,1.3997517e-10,6.36594e-11,0.0,7.1302155e-20,1.0,2.9923945e-21,2.0669393e-18,9,1.4052154801272256e-06
33,53,33:53,"O you who have believed, do not enter the houses of the Prophet except when you are permitted for a meal, without awaiting its readiness. But when you are invited, then enter; and when you have eaten, disperse without seeking to remain for conversation. Indeed, that [behavior] was troubling the Prophet, and he is shy of [dismissing] you. But Allah is not shy of the truth. And when you ask [his wives] for something, ask them from behind a partition. That is purer for your hearts and their hearts. And it is not [conceivable or lawful] for you to harm the Messenger of Allah or to marry his wives after him, ever. Indeed, that would be in the sight of Allah an enormity.",1.6385598e-05,9.5129985e-07,1.13876034e-07,3.687826e-10,4.946653e-11,8.5717606e-05,3.5583992e-06,0.0,1.8640762e-13,0.9998931,2.4721257e-16,1.3285832e-11,9,0.0011497833639726941
33,54,33:54,"Whether you reveal a thing or conceal it, indeed Allah is ever, of all things, Knowing.",0.04874296,0.0017012558,2.7964786e-10,9.1679526e-14,5.4527993e-07,0.94113475,0.0084121665,0.0,1.8686823e-06,7.869307e-06,2.701118e-11,2.2047038e-13,5,0.2555264667621547
33,55,33:55,"There is no blame upon women concerning their fathers or their sons or their brothers or their brothers' sons or their sisters' sons or their women or those their right hands possess. And fear Allah. Indeed Allah is ever, over all things, Witness.",1.699275e-06,8.376533e-09,5.4546437e-17,7.6678567e-22,2.181625e-10,6.9490236e-10,5.603798e-10,0.0,1.1250027e-17,1.0,3.3697477e-19,1.7450342e-15,9,2.2762788623546803e-05
33,56,33:56,"Indeed, Allah confers blessing upon the Prophet, and His angels [ask Him to do so]. O you who have believed, ask [Allah to confer] blessing upon him and ask [Allah to grant him] peace.",0.004102516,0.0009205076,1.7659521e-10,3.1402578e-10,0.00026684674,0.99392265,0.00040539604,0.0,0.00038408782,5.4954946e-10,2.2859319e-09,5.7706206e-10,5,0.04342483009650544
33,57,33:57,"Indeed, those who abuse Allah and His Messenger - Allah has cursed them in this world and the Hereafter and prepared for them a humiliating punishment.",0.0014388557,0.03315269,1.1863835e-08,9.590939e-07,1.734349e-08,0.95194525,7.0472233e-06,0.0,0.0134533765,2.2591719e-08,2.261542e-09,4.5223783e-13,5,0.2272979725190066
33,58,33:58,And those who harm believing men and believing women for [something] other than what they have earned have certainly born upon themselves a slander and manifest sin.,0.0089495145,0.9301347,1.9853421e-07,7.1904496e-11,1.4460265e-09,0.0032818846,1.9880727e-05,0.0,3.913194e-06,0.057610545,9.372565e-12,5.2727974e-12,1,0.29303370880840246
33,59,33:59,"O Prophet, tell your wives and your daughters and the women of the believers to bring down over themselves [part] of their outer garments. That is more suitable that they will be known and not be abused. And ever is Allah Forgiving and Merciful.",2.5623161e-05,3.7282294e-07,6.7090105e-12,7.272624e-12,5.524417e-10,4.2985386e-07,3.8520938e-09,0.0,1.3562239e-12,0.99997705,5.276851e-16,9.139429e-13,9,0.00030574299788227
33,60,33:60,"If the hypocrites and those in whose hearts is disease and those who spread rumors in al-Madinah do not cease, We will surely incite you against them; then they will not remain your neighbors therein except for a little.",0.0023682122,0.03293826,9.534369e-05,1.09907266e-08,3.968985e-06,0.96457106,7.770479e-06,0.0,1.4441496e-05,5.701529e-07,2.6071941e-08,1.0258597e-09,5,0.16272665815379975
33,61,33:61,"Accursed wherever they are found, [being] seized and massacred completely.",0.5941416,0.40375304,3.4679297e-06,2.7916545e-07,2.0673946e-05,5.9827656e-08,0.0020806408,0.0,3.1194422e-06,4.3480095e-09,2.8555218e-09,6.536099e-11,0,0.6886766546071051
33,62,33:62,[This is] the established way of Allah with those who passed on before; and you will not find in the way of Allah any change.,0.9710762,0.008064882,1.2511848e-07,5.464253e-14,0.008949378,0.010671524,0.0012354034,0.0,9.97388e-13,3.6615626e-07,2.288577e-08,1.2820402e-12,0,0.16631398053208352
33,63,33:63,"People ask you concerning the Hour. Say,"" Knowledge of it is only with Allah. And what may make you perceive? Perhaps the Hour is near.""",7.961156e-06,9.157993e-06,7.1660404e-14,1.0560062e-13,0.99998474,1.2644618e-06,7.897258e-10,0.0,2.0337224e-18,5.570878e-14,1.14962446e-14,1.3039066e-09,4,0.00023218679178682483
33,64,33:64,"Indeed, Allah has cursed the disbelievers and prepared for them a Blaze.",1.44053465e-05,0.00016229712,3.5497322e-08,0.97375816,2.520225e-05,0.02603892,2.0077795e-07,0.0,5.7687277e-10,6.8532295e-09,8.458746e-14,4.85117e-15,3,0.12273620382560348
33,65,33:65,"Abiding therein forever, they will not find a protector or a helper.",0.941106,0.058583446,2.5495105e-08,2.9226044e-08,3.847352e-08,0.000102412625,0.0002057239,0.0,6.024421e-09,2.0858566e-08,3.6189083e-12,7.367894e-14,0,0.2260329282179801
33,66,33:66,"The Day their faces will be turned about in the Fire, they will say, ""How we wish we had obeyed Allah and obeyed the Messenger.""",2.6240004e-05,0.008818836,4.3575116e-07,0.0001588014,4.604175e-05,0.99085253,2.3494462e-07,0.0,9.511738e-05,4.606048e-08,1.4670845e-09,1.9660744e-11,5,0.05384355489950144
33,67,33:67,"And they will say, ""Our Lord, indeed we obeyed our masters and our dignitaries, and they led us astray from the [right] way.",0.024127858,0.9747059,2.6682786e-08,1.2987283e-10,1.5769481e-05,0.00046989464,0.0006627588,0.0,3.0890902e-07,4.292074e-11,1.3978235e-05,2.840904e-12,1,0.12362032505945823
33,68,33:68,"Our Lord, give them double the punishment and curse them with a great curse.""",0.0051628533,0.98926246,2.5734528e-06,9.86444e-08,1.2639356e-07,3.5512952e-05,9.541392e-05,0.0,0.005439431,1.7791546e-06,3.700894e-08,1.9188207e-07,1,0.06754127603955487
33,69,33:69,"O you who have believed, be not like those who abused Moses; then Allah cleared him of what they said. And he, in the sight of Allah, was distinguished.",1.751225e-05,1.6899541e-05,1.1158175e-10,7.274729e-13,2.4386762e-10,0.00040342295,3.1120132e-06,0.0,7.841469e-06,1.9364065e-10,0.9995499,3.6714204e-16,10,0.004112094736725163
33,70,33:70,"O you who have believed, fear Allah and speak words of appropriate justice.",0.00015149121,0.00013897056,9.607292e-10,8.172278e-12,5.633129e-06,0.9963104,3.1768064e-07,0.0,0.0033932263,4.7742614e-09,4.8750204e-10,5.9353866e-10,5,0.025616138460377674
33,71,33:71,He will [then] amend for you your deeds and forgive you your sins. And whoever obeys Allah and His Messenger has certainly attained a great attainment.,8.60521e-05,0.0004356039,1.1786916e-09,1.9656374e-13,1.9444037e-07,0.00082106213,0.00018475614,0.0,0.99847525,3.004765e-10,7.019131e-14,4.3543272e-12,8,0.013124981610972638
33,72,33:72,"Indeed, we offered the Trust to the heavens and the earth and the mountains, and they declined to bear it and feared it; but man [undertook to] bear it. Indeed, he was unjust and ignorant.",0.09898244,0.87673897,2.6674992e-05,5.0427185e-10,4.7686085e-06,3.6686404e-05,0.024181303,0.0,4.0664534e-07,1.1907555e-06,2.8592553e-05,3.8692194e-10,1,0.4353018314894691
33,73,33:73,[It was] so that Allah may punish the hypocrite men and hypocrite women and the men and women who associate others with Him and that Allah may accept repentance from the believing men and believing women. And ever is Allah Forgiving and Merciful.,0.95512444,0.03331522,6.192726e-08,1.4477124e-13,1.9453917e-06,0.006868745,0.002048321,0.0,1.7950642e-08,0.0026418811,2.1924586e-06,2.431711e-16,0,0.21981367173284314
34,1,34:1,"[All] praise is [due] to Allah, to whom belongs whatever is in the heavens and whatever is in the earth, and to Him belongs [all] praise in the Hereafter. And He is the Wise, the Acquainted.",0.00024363311,0.049128253,3.4634726e-07,1.270737e-08,3.1796953e-05,0.9492944,3.5432151e-06,0.0,0.0012996795,5.8826018e-08,4.4792392e-10,1.9534935e-10,5,0.2084813108445968
34,2,34:2,"He knows what penetrates into the earth and what emerges from it and what descends from the heaven and what ascends therein. And He is the Merciful, the Forgiving.",0.025755005,0.7091764,1.435421e-07,2.248055e-09,1.6146613e-09,1.651367e-05,0.26478368,0.0,0.00026775425,7.3747697e-10,5.2693787e-12,3.3525113e-14,1,0.6921922560764644
34,3,34:3,"But those who disbelieve say, ""The Hour will not come to us."" Say, ""Yes, by my Lord, it will surely come to you. [Allah is] the Knower of the unseen."" Not absent from Him is an atom's weight within the heavens or within the earth or [what is] smaller than that or greater, except that it is in a clear register -",0.0047276267,0.036164705,1.8977872e-10,5.6261783e-11,0.22258776,0.7363615,0.0001576534,0.0,9.53736e-11,3.9664528e-08,7.8115076e-10,4.283438e-11,5,0.7065243197184431
34,4,34:4,That He may reward those who believe and do righteous deeds. Those will have forgiveness and noble provision.,0.09088615,0.62372965,1.8483493e-06,6.4619933e-12,4.787491e-06,7.535172e-06,0.28536823,0.0,1.0658403e-06,1.4707716e-09,6.7251897e-09,2.2630144e-12,1,0.8704140123818548
34,5,34:5,But those who strive against Our verses [seeking] to cause failure - for them will be a painful punishment of foul nature.,0.004703414,0.99519736,4.379795e-06,3.074908e-09,7.7641005e-08,8.454237e-05,7.3676424e-06,0.0,8.087197e-08,7.988345e-08,4.4292844e-10,1.1758381e-12,1,0.030936825474902566
34,6,34:6,"And those who have been given knowledge see that what is revealed to you from your Lord is the truth, and it guides to the path of the Exalted in Might, the Praiseworthy.",0.008316573,0.9912721,1.7480127e-07,3.0049845e-09,1.4788745e-07,0.0002724505,0.00014070957,0.0,2.1898963e-10,7.484711e-09,1.2921079e-08,4.029891e-12,1,0.05201167524456311
34,7,34:7,"But those who disbelieve say, ""Shall we direct you to a man who will inform you [that] when you have disintegrated in complete disintegration, you will [then] be [recreated] in a new creation?",0.012980897,0.9864286,2.0950432e-08,3.829163e-10,4.1308645e-09,0.0004694181,0.00012146685,0.0,1.6351089e-10,1.0534861e-08,4.3483412e-09,3.3421606e-11,1,0.07456497377881792
34,8,34:8,"Has he invented about Allah a lie or is there in him madness?"" Rather, they who do not believe in the Hereafter will be in the punishment and [are in] extreme error.",4.426677e-05,0.00025254904,3.9137146e-07,7.2239987e-09,9.738662e-08,0.9994699,0.00023060736,0.0,1.8108572e-06,1.0623528e-07,8.744356e-13,2.865633e-12,5,0.005030281665025784
34,9,34:9,"Then, do they not look at what is before them and what is behind them of the heaven and earth? If We should will, We could cause the earth to swallow them or [could] let fall upon them fragments from the sky. Indeed in that is a sign for every servant turning back [to Allah].",0.02239256,0.023776999,1.7181386e-06,6.803315e-11,2.6197883e-06,0.95382094,2.5438203e-06,0.0,1.6399241e-11,3.895318e-08,2.0643327e-09,5.3904128e-11,5,0.21915895414886186
34,10,34:10,"And We certainly gave David from Us bounty. [We said], ""O mountains, repeat [Our] praises with him, and the birds [as well]."" And We made pliable for him iron,",0.017640606,0.93526536,0.00059122196,0.00012389375,3.150676e-08,2.1393651e-08,0.046147145,0.0,7.234099e-07,1.02060635e-08,0.00023173614,1.21181e-09,1,0.2832226861284234
34,11,34:11,"[Commanding him], ""Make full coats of mail and calculate [precisely] the links, and work [all of you] righteousness. Indeed I, of what you do, am Seeing.""",0.0140810665,0.5822277,3.446249e-06,6.9076647e-09,4.0446533e-08,3.3440548e-07,0.40368524,0.0,1.9894446e-06,2.0849567e-09,1.1221929e-06,1.58906e-07,1,0.7412338456921849
34,12,34:12,"And to Solomon [We subjected] the wind - its morning [journey was that of] a month - and its afternoon [journey was that of] a month, and We made flow for him a spring of [liquid] copper. And among the jinn were those who worked for him by the permission of his Lord. And whoever deviated among them from Our command - We will make him taste of the punishment of the Blaze.",0.0054933135,0.00041992735,0.00015317524,0.99376345,3.66657e-05,1.3725096e-11,9.921781e-05,0.0,2.390983e-14,7.524758e-10,3.423726e-05,1.8736711e-14,3,0.04105724372966545
34,13,34:13,"They made for him what he willed of elevated chambers, statues, bowls like reservoirs, and stationary kettles. [We said], ""Work, O family of David, in gratitude."" And few of My servants are grateful.",0.14789468,0.20548971,0.006686328,1.0581073e-05,1.9088479e-07,3.3001424e-08,0.63949114,0.0,1.2207448e-11,6.1330394e-07,0.00042787663,1.143233e-10,6,0.9306637722654206
34,14,34:14,"And when We decreed for Solomon death, nothing indicated to the jinn his death except a creature of the earth eating his staff. But when he fell, it became clear to the jinn that if they had known the unseen, they would not have remained in humiliating punishment.",0.39637294,0.5510824,1.8371361e-07,9.262321e-10,0.000116225914,2.5181384e-06,0.0518158,0.0,1.7556024e-09,1.2489393e-06,0.0006123067,1.2402673e-10,1,0.8541906646314205
34,15,34:15,"There was for [the tribe of] Saba' in their dwelling place a sign: two [fields of] gardens on the right and on the left. [They were told], ""Eat from the provisions of your Lord and be grateful to Him. A good land [have you], and a forgiving Lord.""",0.00027055416,0.00020854869,0.9995194,2.0938212e-15,5.459951e-10,5.724138e-11,2.1502574e-06,0.0,1.4840586e-12,1.5844573e-10,2.1203384e-07,7.607009e-11,2,0.004501947502789415
34,16,34:16,"But they turned away [refusing], so We sent upon them the flood of the dam, and We replaced their two [fields of] gardens with gardens of bitter fruit, tamarisks and something of sparse lote trees.",0.00010731932,1.1599194e-06,0.9998931,1.580941e-13,2.1703597e-11,4.015165e-17,2.9111783e-07,0.0,3.1832533e-11,8.10587e-11,6.9431114e-11,1.2610132e-13,2,0.0011079709182836065
34,17,34:17,[By] that We repaid them because they disbelieved. And do We [thus] repay except the ungrateful?,0.24583955,0.74046564,1.9983615e-11,3.8268392e-11,1.982624e-08,1.9156776e-05,4.1142033e-05,0.0,0.013626093,3.553905e-08,4.8626603e-06,5.4038665e-15,1,0.6266423736984036
34,18,34:18,"And We placed between them and the cities which We had blessed [many] visible cities. And We determined between them the [distances of] journey, [saying], ""Travel between them by night or day in safety.""",0.9704541,0.011065434,2.2409187e-05,1.6464285e-06,0.016853215,3.0774263e-12,0.0016038497,0.0,6.220997e-08,4.0233075e-09,6.482647e-08,5.9358846e-10,0,0.15834363634860046
34,19,34:19,"But [insolently] they said, ""Our Lord, lengthen the distance between our journeys,"" and wronged themselves, so We made them narrations and dispersed them in total dispersion. Indeed in that are signs for everyone patient and grateful.",0.016658902,0.9826204,3.7477645e-07,6.6510642e-12,6.4367705e-06,1.7266198e-07,0.00071311713,0.0,1.7706506e-06,1.7712221e-09,1.3051819e-07,8.21134e-12,1,0.09072060483289675
34,20,34:20,"And Iblees had already confirmed through them his assumption, so they followed him, except for a party of believers.",0.112560414,0.7528898,2.9233183e-08,1.0716564e-09,1.5959733e-07,0.0014895103,0.13305628,0.0,1.1277189e-08,3.781105e-09,7.4729076e-07,1.4677533e-13,1,0.7376411214590072
34,21,34:21,"And he had over them no authority except [it was decreed] that We might make evident who believes in the Hereafter from who is thereof in doubt. And your Lord, over all things, is Guardian.",0.032623515,0.9651894,7.393135e-10,6.102528e-10,6.8323246e-08,0.0008364899,0.0013493409,0.0,1.1531984e-09,4.4043187e-08,6.4634645e-07,2.3857377e-12,1,0.16071416194104848
34,22,34:22,"Say, [O Muhammad], ""Invoke those you claim [as deities] besides Allah."" They do not possess an atom's weight [of ability] in the heavens or on the earth, and they do not have therein any partnership [with Him], nor is there for Him from among them any assistant.",0.00015798812,5.8966078e-05,7.447134e-12,6.8189274e-12,9.501233e-10,0.025046546,2.2643239e-07,0.0,1.2121375e-10,1.30284e-13,1.8989522e-11,0.9747357,11,0.11925015784575743
34,23,34:23,"And intercession does not benefit with Him except for one whom He permits. [And those wait] until, when terror is removed from their hearts, they will say [to one another], ""What has your Lord said?"" They will say, ""The truth."" And He is the Most High, the Grand.",0.0039488594,0.9935777,3.36585e-07,7.509506e-09,5.5453097e-06,0.0018705678,0.000597058,0.0,9.0349437e-07,1.8416242e-10,2.3100574e-08,2.9741816e-09,1,0.04452346558212208
34,24,34:24,"Say, ""Who provides for you from the heavens and the earth?"" Say, ""Allah. And indeed, we or you are either upon guidance or in clear error.""",6.0433386e-10,1.3791607e-09,6.9132e-17,1.1595514e-15,7.0100828e-15,4.4592454e-08,2.0718399e-12,0.0,1.3542425e-14,1.01147453e-16,3.52053e-19,1.0,11,7.959731877336658e-07
34,25,34:25,"Say, ""You will not be asked about what we committed, and we will not be asked about what you do.""",0.08201426,3.4755467e-05,2.9360176e-13,2.157725e-15,7.1180423e-12,3.2593672e-09,2.245574e-05,0.0,1.9012447e-09,6.357795e-08,6.0125163e-13,0.91792464,11,0.2843157721648036
34,26,34:26,"Say, ""Our Lord will bring us together; then He will judge between us in truth. And He is the Knowing Judge.""",3.2319093e-07,7.274057e-07,2.351071e-13,1.767487e-12,2.341101e-13,4.5689783e-10,1.0104996e-07,0.0,4.8925436e-13,1.441361e-10,1.2407883e-17,1.0,11,1.6752044633646637e-05
34,27,34:27,"Say, ""Show me those whom you have attached to Him as partners. No! Rather, He [alone] is Allah, the Exalted in Might, the Wise.""",2.3419184e-09,6.125481e-09,7.203122e-14,5.038981e-13,3.2785874e-14,1.1417056e-06,7.712027e-09,0.0,3.2822307e-13,2.4324593e-11,5.726236e-18,1.0,11,1.5929145439556282e-05
34,28,34:28,And We have not sent you except comprehensively to mankind as a bringer of good tidings and a warner. But most of the people do not know.,0.57898086,0.42029184,3.3905944e-06,1.5882082e-11,5.104129e-09,2.0938628e-06,0.00072367874,0.0,1.7241417e-11,4.2910545e-13,1.8535584e-08,6.376484e-12,0,0.6860198701292389
34,29,34:29,"And they say, ""When is this promise, if you should be truthful?""",0.9857215,0.010086498,4.802045e-08,1.2263123e-12,0.0010794965,2.4800715e-07,0.0031009028,0.0,2.5474664e-10,8.834277e-06,2.9734413e-11,1.2374183e-09,0,0.08593195986519366
34,30,34:30,"Say, ""For you is the appointment of a Day [when] you will not remain thereafter an hour, nor will you precede [it].""",0.15547551,0.00023410135,2.911785e-10,8.3702914e-12,0.7919407,2.8608491e-12,9.1926835e-05,0.0,3.33307e-11,2.4715606e-08,9.998055e-16,0.052260857,4,0.6311766864458643
34,31,34:31,"And those who disbelieve say, ""We will never believe in this Qur'an nor in that before it."" But if you could see when the wrongdoers are made to stand before their Lord, refuting each other's words... Those who were oppressed will say to those who were arrogant, ""If not for you, we would have been believers.""",0.00026036912,0.0005823002,2.2975517e-08,2.4745416e-08,4.8295857e-07,0.99915725,3.4904235e-07,0.0,8.902061e-08,1.4572517e-08,3.390916e-07,2.1374777e-11,5,0.007348416301794914
34,32,34:32,"Those who were arrogant will say to those who were oppressed, ""Did we avert you from guidance after it had come to you? Rather, you were criminals.""",0.05264865,0.94567645,4.7406353e-08,2.6570218e-10,3.857513e-05,9.664327e-05,0.0010135206,0.0,3.4869217e-08,1.899279e-10,0.00052953954,7.003289e-09,1,0.22009333790427213
34,33,34:33,"Those who were oppressed will say to those who were arrogant, ""Rather, [it was your] conspiracy of night and day when you were ordering us to disbelieve in Allah and attribute to Him equals."" But they will [all] confide regret when they see the punishment; and We will put shackles on the necks of those who disbelieved. Will they be recompensed except for what they used to do?",0.044355247,0.028843138,7.5273987e-10,1.4487982e-09,0.8018936,0.12486043,4.6850724e-05,0.0,2.398484e-06,4.770459e-08,4.734511e-07,2.8060932e-12,4,0.6777910712512142
34,34,34:34,"And We did not send into a city any warner except that its affluent said, ""Indeed we, in that with which you were sent, are disbelievers.""",0.75342995,0.24278827,8.503233e-06,4.75739e-09,5.930634e-10,3.089373e-07,0.003774459,0.0,4.4709573e-11,1.160481e-07,3.486576e-08,2.2385006e-13,0,0.5781592664855543
34,35,34:35,"And they said, ""We are more [than the believers] in wealth and children, and we are not to be punished.""",0.0041482477,0.99581265,3.2141905e-08,3.3324121e-09,2.9377809e-10,4.3331966e-06,1.1659755e-05,0.0,1.706151e-09,1.721991e-05,2.713156e-06,4.046991e-12,1,0.027342280141942836
34,36,34:36,"Say, ""Indeed, my Lord extends provision for whom He wills and restricts [it], but most of the people do not know.""",7.4320587e-06,8.578073e-05,2.423466e-11,3.2901158e-13,1.8939153e-13,1.5953455e-08,1.2248013e-06,0.0,2.4995232e-14,2.2114107e-11,8.6034227e-16,0.9999084,11,0.0009995655929725263
34,37,34:37,"And it is not your wealth or your children that bring you nearer to Us in position, but it is [by being] one who has believed and done righteousness. For them there will be the double reward for what they did, and they will be in the upper chambers [of Paradise], safe [and secure].",0.003391725,0.9962154,2.454099e-05,3.3081227e-07,3.834091e-09,1.05724276e-07,0.00036812454,0.0,3.7843377e-09,7.768519e-07,8.087991e-10,6.681711e-11,1,0.02625321755506837
34,38,34:38,And the ones who strive against Our verses to cause [them] failure - those will be brought into the punishment [to remain].,0.0008340238,0.9990468,5.8465833e-08,8.1175835e-07,6.113112e-08,5.6192464e-05,1.1418717e-05,0.0,5.1306884e-05,3.4928593e-08,1.0672712e-08,2.2437839e-13,1,0.00806619572781037
34,39,34:39,"Say, ""Indeed, my Lord extends provision for whom He wills of His servants and restricts [it] for him. But whatever thing you spend [in His cause] - He will compensate it; and He is the best of providers.""",1.4682632e-05,9.8750344e-05,2.768316e-13,2.7276228e-13,1.4698327e-12,3.0131672e-10,7.994816e-06,0.0,1.0738558e-13,6.075186e-11,5.768905e-17,0.9998779,11,0.001290070810051032
34,40,34:40,"And [mention] the Day when He will gather them all and then say to the angels, ""Did these [people] used to worship you?""",0.008846667,0.9435217,1.3026408e-06,9.076313e-10,0.0003534983,0.0012084069,0.046049025,0.0,8.748816e-08,1.574151e-08,1.8158178e-05,2.4844162e-08,1,0.24956430410975977
34,41,34:41,"They will say, ""Exalted are You! You, [O Allah], are our benefactor not them. Rather, they used to worship the jinn; most of them were believers in them.""",0.0002941962,0.010835195,3.8736923e-11,9.474058e-09,1.4918744e-05,0.988855,5.062753e-07,0.0,1.7018163e-08,4.1273367e-09,2.4390204e-10,7.8172055e-09,5,0.0626774625216134
34,42,34:42,"But today you do not hold for one another [the power of] benefit or harm, and We will say to those who wronged, ""Taste the punishment of the Fire, which you used to deny.""",0.07244252,0.7883178,4.4612752e-06,0.13913998,3.6873294e-05,1.018162e-05,2.998761e-05,0.0,1.4753827e-05,1.1137683e-09,7.7600745e-08,2.7146648e-08,1,0.6531122471186853
34,43,34:43,"And when our verses are recited to them as clear evidences, they say, ""This is not but a man who wishes to avert you from that which your fathers were worshipping."" And they say, ""This is not except a lie invented."" And those who disbelieve say of the truth when it has come to them, ""This is not but obvious magic.""",0.001648983,0.22232723,1.1073645e-06,3.2337607e-06,7.1432416e-09,0.7748122,1.0902427e-05,0.0,2.208964e-05,1.115399e-05,0.0011617633,4.330862e-08,5,0.5509362352454733
34,44,34:44,"And We had not given them any scriptures which they could study, and We had not sent to them before you, [O Muhammad], any warner.",0.007569438,0.0006833381,0.00016027174,1.0406079e-10,5.500342e-09,0.99158233,5.27394e-06,0.0,3.4390077e-09,7.95174e-08,1.7107744e-06,3.2715965e-11,5,0.05181788537531924
34,45,34:45,"And those before them denied, and the people of Makkah have not attained a tenth of what We had given them. But the former peoples denied My messengers, so how [terrible] was My reproach.",0.061769143,0.9302376,2.4789648e-07,1.5116329e-12,4.7006402e-08,0.006833801,4.9900314e-05,0.0,0.00018503194,3.3535322e-08,0.00092386,1.5406426e-11,1,0.28187457122536563
34,46,34:46,"Say, ""I only advise you of one [thing] - that you stand for Allah, [seeking truth] in pairs and individually, and then give thought."" There is not in your companion any madness. He is only a warner to you before a severe punishment.",3.2236244e-06,2.2097795e-07,3.2321634e-10,1.7999602e-08,2.1085867e-14,1.0990997e-05,8.085574e-05,0.0,1.3061057e-11,3.9788928e-09,3.5188937e-18,0.9999084,11,0.0010235538178882191
34,47,34:47,"Say, ""Whatever payment I might have asked of you - it is yours. My payment is only from Allah, and He is, over all things, Witness.""",3.9561983e-05,6.9594375e-06,6.084504e-13,1.6310259e-13,2.2734417e-11,2.96629e-05,2.2691316e-07,0.0,5.3043323e-11,6.299078e-10,1.2273031e-14,0.99992365,11,0.0008728027145655513
